,usertoken,choiceModel,choice,choiceAbsError,credChoice,accName,condition_emotion,condition_showImage
462,G51Jhapo,mean choice,0.40058000921192355,0.33186000182375747,0.732440011035681,CNNPolitics,mixed,True
463,G51Jhapo,lastChoiceWeighted,0.36342859477364686,0.36901141626203415,0.732440011035681,CNNPolitics,mixed,True
464,G51Jhapo,firstChoiceWeighted,0.3653849269775165,0.3670550840581645,0.732440011035681,CNNPolitics,mixed,True
465,G51Jhapo,last choice,0.614423633180742,0.440318870212978,0.174104762967764,veteranstoday,mixed,True
466,G51Jhapo,first choice,0.0001,0.17400476296776402,0.174104762967764,veteranstoday,mixed,True
467,G51Jhapo,mean choice,0.10352042779204344,0.07058433517572056,0.174104762967764,veteranstoday,mixed,True
468,G51Jhapo,lastChoiceWeighted,0.24384420836897533,0.06973944540121133,0.174104762967764,veteranstoday,mixed,True
469,G51Jhapo,firstChoiceWeighted,0.008018036161292146,0.16608672680647185,0.174104762967764,veteranstoday,mixed,True
470,G51Jhapo,last choice,0.15594530871287515,0.4614728706921054,0.6174181794049806,opednews,mixed,False
471,G51Jhapo,first choice,0.004686662261336761,0.6127315171436438,0.6174181794049806,opednews,mixed,False
472,G51Jhapo,mean choice,0.49456988986307243,0.12284828954190813,0.6174181794049806,opednews,mixed,False
473,G51Jhapo,lastChoiceWeighted,0.47733916583537633,0.14007901356960423,0.6174181794049806,opednews,mixed,False
474,G51Jhapo,firstChoiceWeighted,0.44652763410771523,0.17089054529726533,0.6174181794049806,opednews,mixed,False
475,G51Jhapo,last choice,0.9239944474638497,0.3664834815551874,0.5575109659086623,amlookout,mixed,True
476,G51Jhapo,first choice,0.8181917641012687,0.26068079819260637,0.5575109659086623,amlookout,mixed,True
477,G51Jhapo,mean choice,0.6951471559891527,0.13763619008049033,0.5575109659086623,amlookout,mixed,True
478,G51Jhapo,lastChoiceWeighted,0.819046733105652,0.2615357671969897,0.5575109659086623,amlookout,mixed,True
479,G51Jhapo,firstChoiceWeighted,0.6095787878042962,0.05206782189563386,0.5575109659086623,amlookout,mixed,True
480,G51Jhapo,last choice,0.07953226709184819,0.7559481511575004,0.8354804182493485,MotherJones,mixed,False
481,G51Jhapo,first choice,0.8844163827330942,0.04893596448374571,0.8354804182493485,MotherJones,mixed,False
482,G51Jhapo,mean choice,0.6018056742673072,0.23367474398204124,0.8354804182493485,MotherJones,mixed,False
483,G51Jhapo,lastChoiceWeighted,0.40092306971591096,0.4345573485334375,0.8354804182493485,MotherJones,mixed,False
484,G51Jhapo,firstChoiceWeighted,0.7688171672528615,0.06666325099648696,0.8354804182493485,MotherJones,mixed,False
485,G51Jhapo,last choice,0.0050785241449956735,0.07077840868880635,0.07585693283380202,Jerusalem_Post,mixed,False
486,G51Jhapo,first choice,0.04975076953939865,0.026106163294403364,0.07585693283380202,Jerusalem_Post,mixed,False
487,G51Jhapo,mean choice,0.12961220096854342,0.05375526813474141,0.07585693283380202,Jerusalem_Post,mixed,False
488,G51Jhapo,lastChoiceWeighted,0.11119469701450392,0.035337764180701906,0.07585693283380202,Jerusalem_Post,mixed,False
489,G51Jhapo,firstChoiceWeighted,0.1123061595060295,0.03644922667222748,0.07585693283380202,Jerusalem_Post,mixed,False
490,G51Jhapo,last choice,0.02271230377115455,0.5395912392172133,0.5623035429883678,nypost,mixed,True
491,G51Jhapo,first choice,0.1226370640173442,0.4396664789710236,0.5623035429883678,nypost,mixed,True
492,G51Jhapo,mean choice,0.5291936807255312,0.03310986226283663,0.5623035429883678,nypost,mixed,True
493,G51Jhapo,lastChoiceWeighted,0.5454817832316701,0.01682175975669775,0.5623035429883678,nypost,mixed,True
494,G51Jhapo,firstChoiceWeighted,0.3967250135548652,0.1655785294335026,0.5623035429883678,nypost,mixed,True
495,G51Jhapo,last choice,0.8612965610267647,0.09639457732563073,0.9576911383523954,InvestWatchBlog,mixed,False
496,G51Jhapo,first choice,0.9941376839979932,0.036446545645597794,0.9576911383523954,InvestWatchBlog,mixed,False
497,G51Jhapo,mean choice,0.8226141966175948,0.13507694173480056,0.9576911383523954,InvestWatchBlog,mixed,False
498,G51Jhapo,lastChoiceWeighted,0.7299500814571147,0.22774105689528068,0.9576911383523954,InvestWatchBlog,mixed,False
499,G51Jhapo,firstChoiceWeighted,0.9373905123712015,0.020300625981193865,0.9576911383523954,InvestWatchBlog,mixed,False
500,iCH8HoPE,last choice,0.6946629246864239,0.41993420837976436,0.2747287163066595,MotherJones,angry,True
501,iCH8HoPE,first choice,0.4995168545545437,0.22478813824788418,0.2747287163066595,MotherJones,angry,True
502,iCH8HoPE,mean choice,0.39503973826157035,0.12031102195491084,0.2747287163066595,MotherJones,angry,True
503,iCH8HoPE,lastChoiceWeighted,0.45111651630604427,0.17638779999938475,0.2747287163066595,MotherJones,angry,True
504,iCH8HoPE,firstChoiceWeighted,0.3791943211809577,0.10446560487429818,0.2747287163066595,MotherJones,angry,True
505,iCH8HoPE,last choice,0.7553116706268708,0.044455662357516856,0.7108560082693539,veteranstoday,angry,True
506,iCH8HoPE,first choice,0.142954962818062,0.5679010454512919,0.7108560082693539,veteranstoday,angry,True
507,iCH8HoPE,mean choice,0.45500255268827955,0.25585345558107436,0.7108560082693539,veteranstoday,angry,True
508,iCH8HoPE,lastChoiceWeighted,0.5703985647424652,0.14045744352688871,0.7108560082693539,veteranstoday,angry,True
509,iCH8HoPE,firstChoiceWeighted,0.34691620848336746,0.36393979978598645,0.7108560082693539,veteranstoday,angry,True
510,iCH8HoPE,last choice,0.6555347014990388,0.03813455587210579,0.617400145626933,nypost,angry,True
511,iCH8HoPE,first choice,0.6594475238177774,0.042047378190844364,0.617400145626933,nypost,angry,True
512,iCH8HoPE,mean choice,0.5960598022542135,0.021340343372719506,0.617400145626933,nypost,angry,True
513,iCH8HoPE,lastChoiceWeighted,0.5843924775219751,0.03300766810495792,0.617400145626933,nypost,angry,True
514,iCH8HoPE,firstChoiceWeighted,0.6253703985327638,0.007970252905830755,0.617400145626933,nypost,angry,True
515,iCH8HoPE,last choice,0.9900810097511811,0.08512440165705681,0.9049566080941243,amlookout,angry,True
516,iCH8HoPE,first choice,0.2818601700595116,0.6230964380346127,0.9049566080941243,amlookout,angry,True
517,iCH8HoPE,mean choice,0.7361388412650521,0.16881776682907212,0.9049566080941243,amlookout,angry,True
518,iCH8HoPE,lastChoiceWeighted,0.9111487122486289,0.006192104154504663,0.9049566080941243,amlookout,angry,True
519,iCH8HoPE,firstChoiceWeighted,0.5329566495865581,0.3719999585075662,0.9049566080941243,amlookout,angry,True
520,iCH8HoPE,last choice,0.6144500671522846,0.13235049664017495,0.7468005637924595,InvestWatchBlog,angry,False
521,iCH8HoPE,first choice,0.5014673226987102,0.24533324109374932,0.7468005637924595,InvestWatchBlog,angry,False
522,iCH8HoPE,mean choice,0.5447529195997549,0.2020476441927046,0.7468005637924595,InvestWatchBlog,angry,False
523,iCH8HoPE,lastChoiceWeighted,0.5688130145308441,0.17798754926161542,0.7468005637924595,InvestWatchBlog,angry,False
524,iCH8HoPE,firstChoiceWeighted,0.5304748804655119,0.21632568332694757,0.7468005637924595,InvestWatchBlog,angry,False
525,iCH8HoPE,last choice,0.23294987614904764,0.14721620302538838,0.380166079174436,opednews,angry,False
526,iCH8HoPE,first choice,0.2530031054588151,0.1271629737156209,0.380166079174436,opednews,angry,False
527,iCH8HoPE,mean choice,0.4642139910513486,0.08404791187691257,0.380166079174436,opednews,angry,False
528,iCH8HoPE,lastChoiceWeighted,0.4032920249338304,0.023125945759394362,0.380166079174436,opednews,angry,False
529,iCH8HoPE,firstChoiceWeighted,0.4842949773308814,0.10412889815644538,0.380166079174436,opednews,angry,False
530,iCH8HoPE,last choice,0.10773956194941545,0.028003539667902394,0.13574310161731784,Jerusalem_Post,angry,False
531,iCH8HoPE,first choice,0.4095159982083553,0.2737728965910375,0.13574310161731784,Jerusalem_Post,angry,False
532,iCH8HoPE,mean choice,0.3566113772860397,0.22086827566872186,0.13574310161731784,Jerusalem_Post,angry,False
533,iCH8HoPE,lastChoiceWeighted,0.29635588090413073,0.1606127792868129,0.13574310161731784,Jerusalem_Post,angry,False
534,iCH8HoPE,firstChoiceWeighted,0.39872886288813825,0.2629857612708204,0.13574310161731784,Jerusalem_Post,angry,False
535,iCH8HoPE,last choice,0.3249012155656351,0.2394804916806651,0.08542072388497002,CNNPolitics,angry,False
536,iCH8HoPE,first choice,0.39777753125213977,0.31235680736716975,0.08542072388497002,CNNPolitics,angry,False
537,iCH8HoPE,mean choice,0.47168639561428566,0.38626567172931564,0.08542072388497002,CNNPolitics,angry,False
538,iCH8HoPE,lastChoiceWeighted,0.38264794905341964,0.2972272251684496,0.08542072388497002,CNNPolitics,angry,False
539,iCH8HoPE,firstChoiceWeighted,0.5564596373070293,0.4710389134220593,0.08542072388497002,CNNPolitics,angry,False
540,94CdIm2s,last choice,0.3832251470473087,0.19474265284042835,0.18848249420688035,Jerusalem_Post,angry,False
541,94CdIm2s,first choice,0.4053030326621504,0.21682053845527005,0.18848249420688035,Jerusalem_Post,angry,False
542,94CdIm2s,mean choice,0.3859251451569832,0.19744265095010283,0.18848249420688035,Jerusalem_Post,angry,False
543,94CdIm2s,lastChoiceWeighted,0.417012858144752,0.22853036393787163,0.18848249420688035,Jerusalem_Post,angry,False
544,94CdIm2s,firstChoiceWeighted,0.3554213762900314,0.16693888208315105,0.18848249420688035,Jerusalem_Post,angry,False
545,94CdIm2s,last choice,0.14027083710360388,0.48673249646078764,0.6270033335643915,nypost,angry,True
546,94CdIm2s,first choice,0.5634816004506104,0.06352173311378118,0.6270033335643915,nypost,angry,True
547,94CdIm2s,mean choice,0.14712842652967809,0.47987490703471347,0.6270033335643915,nypost,angry,True
548,94CdIm2s,lastChoiceWeighted,0.09027616546340679,0.5367271681009848,0.6270033335643915,nypost,angry,True
549,94CdIm2s,firstChoiceWeighted,0.24807590585447403,0.3789274277099175,0.6270033335643915,nypost,angry,True
550,94CdIm2s,last choice,0.4478823424355527,0.12400635471222599,0.5718886971477787,veteranstoday,angry,False
551,94CdIm2s,first choice,0.40634499865032025,0.16554369849745842,0.5718886971477787,veteranstoday,angry,False
552,94CdIm2s,mean choice,0.6428870383432695,0.07099834119549087,0.5718886971477787,veteranstoday,angry,False
553,94CdIm2s,lastChoiceWeighted,0.6359365234736567,0.06404782632587802,0.5718886971477787,veteranstoday,angry,False
554,94CdIm2s,firstChoiceWeighted,0.5904929466934177,0.018604249545638996,0.5718886971477787,veteranstoday,angry,False
555,94CdIm2s,last choice,0.9749364801939814,0.4078403601259081,0.5670961200680733,MotherJones,angry,False
556,94CdIm2s,first choice,0.7668578456635596,0.19976172559548633,0.5670961200680733,MotherJones,angry,False
557,94CdIm2s,mean choice,0.6202623628681649,0.053166242800091634,0.5670961200680733,MotherJones,angry,False
558,94CdIm2s,lastChoiceWeighted,0.6455883420180094,0.0784922219499361,0.5670961200680733,MotherJones,angry,False
559,94CdIm2s,firstChoiceWeighted,0.6715743726144802,0.10447825254640686,0.5670961200680733,MotherJones,angry,False
560,94CdIm2s,last choice,0.7790055850780905,0.276609255586041,0.5023963294920495,InvestWatchBlog,angry,True
561,94CdIm2s,first choice,0.014875068900790222,0.4875212605912593,0.5023963294920495,InvestWatchBlog,angry,True
562,94CdIm2s,mean choice,0.5006329845012256,0.0017633449908238674,0.5023963294920495,InvestWatchBlog,angry,True
563,94CdIm2s,lastChoiceWeighted,0.6188565917075863,0.11646026221553685,0.5023963294920495,InvestWatchBlog,angry,True
564,94CdIm2s,firstChoiceWeighted,0.39231357824577046,0.11008275124627903,0.5023963294920495,InvestWatchBlog,angry,True
565,94CdIm2s,last choice,0.39106238285194433,0.27428156735009085,0.6653439502020352,amlookout,angry,False
566,94CdIm2s,first choice,0.6140317474731647,0.05131220272887049,0.6653439502020352,amlookout,angry,False
567,94CdIm2s,mean choice,0.7036561531543754,0.03831220295234017,0.6653439502020352,amlookout,angry,False
568,94CdIm2s,lastChoiceWeighted,0.6697013260838327,0.0043573758817975206,0.6653439502020352,amlookout,angry,False
569,94CdIm2s,firstChoiceWeighted,0.6870328153132852,0.02168886511125001,0.6653439502020352,amlookout,angry,False
570,94CdIm2s,last choice,0.8358255446616989,0.4364696223833169,0.399355922278382,CNNPolitics,angry,True
571,94CdIm2s,first choice,0.35383551277992503,0.04552040949845698,0.399355922278382,CNNPolitics,angry,True
572,94CdIm2s,mean choice,0.4591038473094669,0.05974792503108489,0.399355922278382,CNNPolitics,angry,True
573,94CdIm2s,lastChoiceWeighted,0.4996723867513098,0.1003164644729278,0.399355922278382,CNNPolitics,angry,True
574,94CdIm2s,firstChoiceWeighted,0.4534853539361631,0.05412943165778111,0.399355922278382,CNNPolitics,angry,True
575,94CdIm2s,last choice,0.4615975050936651,0.2588610632427522,0.7204585683364173,opednews,angry,True
576,94CdIm2s,first choice,0.9827737159986171,0.26231514766219977,0.7204585683364173,opednews,angry,True
577,94CdIm2s,mean choice,0.7041164363011982,0.01634213203521906,0.7204585683364173,opednews,angry,True
578,94CdIm2s,lastChoiceWeighted,0.6111443585502826,0.10931420978613471,0.7204585683364173,opednews,angry,True
579,94CdIm2s,firstChoiceWeighted,0.8095501765300969,0.08909160819367956,0.7204585683364173,opednews,angry,True
580,eBoh95H9,last choice,0.9945295697055705,0.2117674993329821,0.7827620703725884,InvestWatchBlog,angry,True
581,eBoh95H9,first choice,0.5660946456163697,0.2166674247562187,0.7827620703725884,InvestWatchBlog,angry,True
582,eBoh95H9,mean choice,0.7339917643028139,0.048770306069774505,0.7827620703725884,InvestWatchBlog,angry,True
583,eBoh95H9,lastChoiceWeighted,0.8159413875341659,0.033179317161577515,0.7827620703725884,InvestWatchBlog,angry,True
584,eBoh95H9,firstChoiceWeighted,0.6717899686037275,0.11097210176886085,0.7827620703725884,InvestWatchBlog,angry,True
585,eBoh95H9,last choice,0.9318316832684854,0.14427703581619156,0.7875546474522939,opednews,angry,True
586,eBoh95H9,first choice,0.9651399354381869,0.17758528798589301,0.7875546474522939,opednews,angry,True
587,eBoh95H9,mean choice,0.8899024717136846,0.10234782426139077,0.7875546474522939,opednews,angry,True
588,eBoh95H9,lastChoiceWeighted,0.8832051974806324,0.09565055002833855,0.7875546474522939,opednews,angry,True
589,eBoh95H9,firstChoiceWeighted,0.9098517992163936,0.12229715176409972,0.7875546474522939,opednews,angry,True
590,eBoh95H9,last choice,0.9788550980962992,0.028352825363462064,0.9505022727328372,amlookout,angry,False
591,eBoh95H9,first choice,0.6022758937662112,0.348226378966626,0.9505022727328372,amlookout,angry,False
592,eBoh95H9,mean choice,0.6758339656208233,0.27466830711201384,0.9505022727328372,amlookout,angry,False
593,eBoh95H9,lastChoiceWeighted,0.7780998610912214,0.17240241164161574,0.9505022727328372,amlookout,angry,False
594,eBoh95H9,firstChoiceWeighted,0.5769299731892398,0.3735722995435974,0.9505022727328372,amlookout,angry,False
595,eBoh95H9,last choice,0.9083199758545785,0.14233192526095928,0.7659880505936192,veteranstoday,angry,False
596,eBoh95H9,first choice,0.5043104462082657,0.2616776043853535,0.7659880505936192,veteranstoday,angry,False
597,eBoh95H9,mean choice,0.7195405564173054,0.046447494176313775,0.7659880505936192,veteranstoday,angry,False
598,eBoh95H9,lastChoiceWeighted,0.7830592445451692,0.01707119395154999,0.7659880505936192,veteranstoday,angry,False
599,eBoh95H9,firstChoiceWeighted,0.6380625396617892,0.12792551093183002,0.7659880505936192,veteranstoday,angry,False
600,eBoh95H9,last choice,0.9925702607544116,0.12833437088571498,0.8642358898686966,MotherJones,angry,False
601,eBoh95H9,first choice,0.6571365443986606,0.20709934547003594,0.8642358898686966,MotherJones,angry,False
602,eBoh95H9,mean choice,0.7872999884868275,0.07693590138186912,0.8642358898686966,MotherJones,angry,False
603,eBoh95H9,lastChoiceWeighted,0.8403012074778263,0.023934682390870266,0.8642358898686966,MotherJones,angry,False
604,eBoh95H9,firstChoiceWeighted,0.7640762461821904,0.1001596436865062,0.8642358898686966,MotherJones,angry,False
605,eBoh95H9,last choice,0.9161572116592142,0.27237985831585354,0.6437773533433606,CNNPolitics,angry,True
606,eBoh95H9,first choice,0.6673249748620326,0.023547621518671957,0.6437773533433606,CNNPolitics,angry,True
607,eBoh95H9,mean choice,0.740659107755646,0.09688175441228541,0.6437773533433606,CNNPolitics,angry,True
608,eBoh95H9,lastChoiceWeighted,0.7042236805726537,0.060446327229293106,0.6437773533433606,CNNPolitics,angry,True
609,eBoh95H9,firstChoiceWeighted,0.7870937665916724,0.1433164132483118,0.6437773533433606,CNNPolitics,angry,True
610,eBoh95H9,last choice,0.3420796590729716,0.01700871809448562,0.325070940978486,nypost,angry,False
611,eBoh95H9,first choice,0.888335000635412,0.563264059656926,0.325070940978486,nypost,angry,False
612,eBoh95H9,mean choice,0.5871052559902438,0.2620343150117578,0.325070940978486,nypost,angry,False
613,eBoh95H9,lastChoiceWeighted,0.5891761393438769,0.2641051983653909,0.325070940978486,nypost,angry,False
614,eBoh95H9,firstChoiceWeighted,0.5634174970159989,0.23834655603751287,0.325070940978486,nypost,angry,False
615,eBoh95H9,last choice,0.8377848536128577,0.15566688363185344,0.6821179699810043,Jerusalem_Post,angry,True
616,eBoh95H9,first choice,0.5223361124762733,0.15978185750473095,0.6821179699810043,Jerusalem_Post,angry,True
617,eBoh95H9,mean choice,0.7833160647706401,0.10119809478963582,0.6821179699810043,Jerusalem_Post,angry,True
618,eBoh95H9,lastChoiceWeighted,0.8090059130445365,0.12688794306353224,0.6821179699810043,Jerusalem_Post,angry,True
619,eBoh95H9,firstChoiceWeighted,0.7366794226188991,0.0545614526378948,0.6821179699810043,Jerusalem_Post,angry,True
620,QUAKrlFu,last choice,0.9889280695600322,0.1127271058843925,0.8762009636756397,InvestWatchBlog,happy,True
621,QUAKrlFu,first choice,0.9908877011492934,0.11468673747365365,0.8762009636756397,InvestWatchBlog,happy,True
622,QUAKrlFu,mean choice,0.9213207797305202,0.04511981605488047,0.8762009636756397,InvestWatchBlog,happy,True
623,QUAKrlFu,lastChoiceWeighted,0.9405833122205658,0.06438234854492608,0.8762009636756397,InvestWatchBlog,happy,True
624,QUAKrlFu,firstChoiceWeighted,0.9238510732661046,0.047650109590464895,0.8762009636756397,InvestWatchBlog,happy,True
625,QUAKrlFu,last choice,0.72829706818829,0.20435276692143156,0.5239443012668584,nypost,happy,False
626,QUAKrlFu,first choice,0.5631981067930323,0.03925380552617386,0.5239443012668584,nypost,happy,False
627,QUAKrlFu,mean choice,0.710252127303843,0.1863078260369846,0.5239443012668584,nypost,happy,False
628,QUAKrlFu,lastChoiceWeighted,0.6602644737006691,0.13632017243381067,0.5239443012668584,nypost,happy,False
629,QUAKrlFu,firstChoiceWeighted,0.7464505784052922,0.22250627713843374,0.5239443012668584,nypost,happy,False
630,QUAKrlFu,last choice,0.871350174204359,0.27072415448820863,0.6006260197161504,CNNPolitics,happy,True
631,QUAKrlFu,first choice,0.5460513303869967,0.05457468932915366,0.6006260197161504,CNNPolitics,happy,True
632,QUAKrlFu,mean choice,0.7207851470961221,0.1201591273799717,0.6006260197161504,CNNPolitics,happy,True
633,QUAKrlFu,lastChoiceWeighted,0.746924335492806,0.14629831577665564,0.6006260197161504,CNNPolitics,happy,True
634,QUAKrlFu,firstChoiceWeighted,0.6861757562257084,0.085549736509558,0.6006260197161504,CNNPolitics,happy,True
635,QUAKrlFu,last choice,0.9948069643278158,0.04432058590442445,0.9504863784233913,amlookout,happy,False
636,QUAKrlFu,first choice,0.9296492139848803,0.020837164438511024,0.9504863784233913,amlookout,happy,False
637,QUAKrlFu,mean choice,0.966098361545139,0.015611983121747608,0.9504863784233913,amlookout,happy,False
638,QUAKrlFu,lastChoiceWeighted,0.9840378980031941,0.033551519579802735,0.9504863784233913,amlookout,happy,False
639,QUAKrlFu,firstChoiceWeighted,0.9474818614471574,0.0030045169762339397,0.9504863784233913,amlookout,happy,False
640,QUAKrlFu,last choice,0.8693905426150978,0.04035867288210704,0.9097492154972049,veteranstoday,happy,False
641,QUAKrlFu,first choice,0.5808347910963833,0.32891442440082164,0.9097492154972049,veteranstoday,happy,False
642,QUAKrlFu,mean choice,0.6337448440064362,0.27600437149076873,0.9097492154972049,veteranstoday,happy,False
643,QUAKrlFu,lastChoiceWeighted,0.7244757865892307,0.18527342890797416,0.9097492154972049,veteranstoday,happy,False
644,QUAKrlFu,firstChoiceWeighted,0.5677765187788517,0.3419726967183532,0.9097492154972049,veteranstoday,happy,False
645,QUAKrlFu,last choice,0.6910640679923269,0.12158999639620138,0.5694740715961255,MotherJones,happy,False
646,QUAKrlFu,first choice,0.8747795294855661,0.30530545788944063,0.5694740715961255,MotherJones,happy,False
647,QUAKrlFu,mean choice,0.6837971008488165,0.114323029252691,0.5694740715961255,MotherJones,happy,False
648,QUAKrlFu,lastChoiceWeighted,0.6427139270495934,0.0732398554534679,0.5694740715961255,MotherJones,happy,False
649,QUAKrlFu,firstChoiceWeighted,0.7492500521042369,0.1797759805081114,0.5694740715961255,MotherJones,happy,False
650,QUAKrlFu,last choice,0.9125024375788446,0.3262542400719365,0.5862481975069082,Jerusalem_Post,happy,True
651,QUAKrlFu,first choice,0.9360180166499793,0.34976981914307115,0.5862481975069082,Jerusalem_Post,happy,True
652,QUAKrlFu,mean choice,0.7178456997122303,0.13159750220532218,0.5862481975069082,Jerusalem_Post,happy,True
653,QUAKrlFu,lastChoiceWeighted,0.7588974691590614,0.17264927165215327,0.5862481975069082,Jerusalem_Post,happy,True
654,QUAKrlFu,firstChoiceWeighted,0.732065590475331,0.1458173929684229,0.5862481975069082,Jerusalem_Post,happy,True
655,6bhDcuBP,last choice,0.9203385923405671,0.01418383239567278,0.9061547599448944,Jerusalem_Post,mixed,True
656,6bhDcuBP,first choice,0.8681586294463186,0.03799613049857575,0.9061547599448944,Jerusalem_Post,mixed,True
657,6bhDcuBP,mean choice,0.9010126801575121,0.005142079787382237,0.9061547599448944,Jerusalem_Post,mixed,True
658,6bhDcuBP,lastChoiceWeighted,0.9071831678331019,0.001028407888207572,0.9061547599448944,Jerusalem_Post,mixed,True
659,6bhDcuBP,firstChoiceWeighted,0.892385040790077,0.013769719154817395,0.9061547599448944,Jerusalem_Post,mixed,True
660,6bhDcuBP,last choice,0.9628555991432882,0.015188271847817347,0.9780438709911056,amlookout,mixed,True
661,6bhDcuBP,first choice,0.5531462608625214,0.4248976101285842,0.9780438709911056,amlookout,mixed,True
662,6bhDcuBP,mean choice,0.8960431598818693,0.08200071110923624,0.9780438709911056,amlookout,mixed,True
663,6bhDcuBP,lastChoiceWeighted,0.9476157369646505,0.030428134026455056,0.9780438709911056,amlookout,mixed,True
664,6bhDcuBP,firstChoiceWeighted,0.8155369314164572,0.16250693957464835,0.9780438709911056,amlookout,mixed,True
665,6bhDcuBP,last choice,0.1299087840536161,0.33772238022704354,0.46763116428065965,nypost,mixed,False
666,6bhDcuBP,first choice,0.5009662979682729,0.033335133687613205,0.46763116428065965,nypost,mixed,False
667,6bhDcuBP,mean choice,0.47473827429126964,0.007107110010609985,0.46763116428065965,nypost,mixed,False
668,6bhDcuBP,lastChoiceWeighted,0.3471734496601184,0.12045771462054122,0.46763116428065965,nypost,mixed,False
669,6bhDcuBP,firstChoiceWeighted,0.552801155287824,0.08516999100716438,0.46763116428065965,nypost,mixed,False
670,6bhDcuBP,last choice,0.12797619283531061,0.05928743836512526,0.18726363120043588,MotherJones,mixed,False
671,6bhDcuBP,first choice,0.6072588149750755,0.4199951837746396,0.18726363120043588,MotherJones,mixed,False
672,6bhDcuBP,mean choice,0.28910598566153195,0.10184235446109607,0.18726363120043588,MotherJones,mixed,False
673,6bhDcuBP,lastChoiceWeighted,0.273451049444621,0.08618741824418513,0.18726363120043588,MotherJones,mixed,False
674,6bhDcuBP,firstChoiceWeighted,0.33543607072586074,0.14817243952542486,0.18726363120043588,MotherJones,mixed,False
675,6bhDcuBP,last choice,0.06420068263122898,0.0015448439108924489,0.06265583872033653,veteranstoday,mixed,False
676,6bhDcuBP,first choice,0.4971011155316618,0.4344452768113253,0.06265583872033653,veteranstoday,mixed,False
677,6bhDcuBP,mean choice,0.1553545684279719,0.09269872970763537,0.06265583872033653,veteranstoday,mixed,False
678,6bhDcuBP,lastChoiceWeighted,0.08431237366128735,0.021656534940950822,0.06265583872033653,veteranstoday,mixed,False
679,6bhDcuBP,firstChoiceWeighted,0.2542317400092251,0.19157590128888857,0.06265583872033653,veteranstoday,mixed,False
680,6bhDcuBP,last choice,0.5183596189330224,0.01478389912925715,0.5035757198037653,opednews,mixed,True
681,6bhDcuBP,first choice,0.2748531254265289,0.22872259437723635,0.5035757198037653,opednews,mixed,True
682,6bhDcuBP,mean choice,0.6130565886299921,0.10948086882622687,0.5035757198037653,opednews,mixed,True
683,6bhDcuBP,lastChoiceWeighted,0.5885955054954395,0.08501978569167423,0.5035757198037653,opednews,mixed,True
684,6bhDcuBP,firstChoiceWeighted,0.5952215325296297,0.09164581272586447,0.5035757198037653,opednews,mixed,True
685,6bhDcuBP,last choice,0.8932823152842901,0.025468414564041697,0.8678139007202484,InvestWatchBlog,mixed,False
686,6bhDcuBP,first choice,0.8816867679744571,0.013872867254208665,0.8678139007202484,InvestWatchBlog,mixed,False
687,6bhDcuBP,mean choice,0.8282184109346716,0.03959548978557681,0.8678139007202484,InvestWatchBlog,mixed,False
688,6bhDcuBP,lastChoiceWeighted,0.8770995184892484,0.009285617768999943,0.8678139007202484,InvestWatchBlog,mixed,False
689,6bhDcuBP,firstChoiceWeighted,0.7840378182846911,0.08377608243555734,0.8678139007202484,InvestWatchBlog,mixed,False
690,6bhDcuBP,last choice,0.11638064552547758,0.012987643878954708,0.10339300164652288,CNNPolitics,mixed,True
691,6bhDcuBP,first choice,0.15309987867328215,0.04970687702675927,0.10339300164652288,CNNPolitics,mixed,True
692,6bhDcuBP,mean choice,0.3169836139855889,0.213590612339066,0.10339300164652288,CNNPolitics,mixed,True
693,6bhDcuBP,lastChoiceWeighted,0.32741960656443864,0.22402660491791576,0.10339300164652288,CNNPolitics,mixed,True
694,6bhDcuBP,firstChoiceWeighted,0.2730259482746764,0.16963294662815354,0.10339300164652288,CNNPolitics,mixed,True
695,TNcnZMat,last choice,0.040043292402410176,0.584545764329144,0.6245890567315542,nypost,happy,False
696,TNcnZMat,first choice,0.9812152157171905,0.3566261589856363,0.6245890567315542,nypost,happy,False
697,TNcnZMat,mean choice,0.49806741114081465,0.12652164559073953,0.6245890567315542,nypost,happy,False
698,TNcnZMat,lastChoiceWeighted,0.19394782942383032,0.43064122730772386,0.6245890567315542,nypost,happy,False
699,TNcnZMat,firstChoiceWeighted,0.8049277585855776,0.18033870185402345,0.6245890567315542,nypost,happy,False
700,TNcnZMat,last choice,0.8420686479991942,0.09047547680365398,0.7515931711955403,Jerusalem_Post,happy,True
701,TNcnZMat,first choice,0.9019789757666649,0.1503858045711246,0.7515931711955403,Jerusalem_Post,happy,True
702,TNcnZMat,mean choice,0.8039689925526,0.05237582135705976,0.7515931711955403,Jerusalem_Post,happy,True
703,TNcnZMat,lastChoiceWeighted,0.822093937335708,0.07050076614016776,0.7515931711955403,Jerusalem_Post,happy,True
704,TNcnZMat,firstChoiceWeighted,0.8095044859707465,0.05791131477520628,0.7515931711955403,Jerusalem_Post,happy,True
705,TNcnZMat,last choice,0.5000000023591201,0.3067456119048333,0.19325439045428683,veteranstoday,happy,True
706,TNcnZMat,first choice,0.5927643808377843,0.39950999038349744,0.19325439045428683,veteranstoday,happy,True
707,TNcnZMat,mean choice,0.5480386983569997,0.35478430790271287,0.19325439045428683,veteranstoday,happy,True
708,TNcnZMat,lastChoiceWeighted,0.5080754728070396,0.31482108235275275,0.19325439045428683,veteranstoday,happy,True
